"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-06-27","0.00","0.0","0.0",,"78","70",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-06-28","0.30","0.0","0.0",,"80","67","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-06-29","0.08","0.0","0.0",,"81","66","    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-06-30","0.00","0.0","0.0",,"83","65",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-01","0.00","0.0","0.0",,"81","65",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-02","0.03","0.0","0.0",,"90","69","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-03","0.00","0.0","0.0",,"86","72",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-04","0.65","0.0","0.0",,"86","71","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-05","0.95","0.0","0.0",,"76","69","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-06","0.57","0.0","0.0",,"78","62","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-07","0.00","0.0","0.0",,"81","62",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-08","0.00","0.0","0.0",,"81","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-09","0.00","0.0","0.0",,"84","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-10","0.00","0.0","0.0",,"79","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-11","0.00","0.0","0.0",,"81","68","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-12","1.41","0.0","0.0",,"81","71","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-13","0.03","0.0","0.0",,"86","68","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-14","0.00","0.0","0.0",,"79","66","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-15","0.00","0.0","0.0",,"79","67","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-16","0.00","0.0","0.0",,"94","69","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-17","0.00","0.0","0.0",,"93","74",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-18","0.06","0.0","0.0",,"95","73","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-19","0.00","0.0","0.0",,"87","73",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-20","0.00","0.0","0.0",,"84","70",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-21","1.04","0.0","0.0",,"85","71","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-22","0.09","0.0","0.0",,"79","72","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-23","0.01","0.0","0.0",,"79","68","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-24","0.00","0.0","0.0",,"83","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-25","0.00","0.0","0.0",,"80","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-26","0.00","0.0","0.0",,"83","70","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-27","0.17","0.0","0.0",,"83","72","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-28","0.05","0.0","0.0",,"85","73","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-29","0.00","0.0","0.0",,"90","74","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-30","0.00","0.0","0.0",,"91","79",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-07-31","0.00","0.0","0.0",,"88","73",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-01","0.00","0.0","0.0",,"97","76","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-02","0.00","0.0","0.0",,"97","80","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-03","0.02","0.0","0.0",,"99","79","    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-04","0.00","0.0","0.0",,"93","76","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-05","0.00","0.0","0.0",,"91","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-06","0.00","0.0","0.0",,"83","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-07","0.00","0.0","0.0",,"87","74",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-08","0.00","0.0","0.0",,"89","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-09","0.00","0.0","0.0",,"81","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-10","0.76","0.0","0.0",,"84","69","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-11","0.00","0.0","0.0",,"80","64",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-12","0.00","0.0","0.0",,"79","61",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-13","0.00","0.0","0.0",,"83","60",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-14","0.00","0.0","0.0",,"82","64",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-15","0.01","0.0","0.0",,"81","70",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-16","0.00","0.0","0.0",,"83","66","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-17","0.00","0.0","0.0",,"84","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-18","0.00","0.0","0.0",,"81","67","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-19","0.00","0.0","0.0",,"81","66",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-20","0.13","0.0","0.0",,"91","73",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-21","0.00","0.0","0.0",,"88","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-22","0.00","0.0","0.0",,"83","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-23","0.00","0.0","0.0",,"89","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-24","0.00","0.0","0.0",,"80","69",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-25","0.01","0.0","0.0",,"78","68","    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-26","0.56","0.0","0.0",,"71","65","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-27","0.23","0.0","0.0",,"74","66","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-28","0.41","0.0","0.0",,"79","71","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-29","0.48","0.0","0.0",,"72","65","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-30","0.05","0.0","0.0",,"76","64","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-08-31","0.00","0.0","0.0",,"73","62",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-01","0.07","0.0","0.0",,"70","60",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-02","0.28","0.0","0.0",,"69","60","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-03","0.00","0.0","0.0",,"78","64","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-04","0.00","0.0","0.0",,"79","62",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-05","0.40","0.0","0.0",,"71","62","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-06","0.00","0.0","0.0",,"76","62","    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-07","0.00","0.0","0.0",,"80","61",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-08","0.00","0.0","0.0",,"80","64","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-09","0.00","0.0","0.0",,"81","66","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-10","0.00","0.0","0.0",,"74","60",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-11","0.00","0.0","0.0",,"71","55",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-12","0.00","0.0","0.0",,"70","51",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-13","0.00","0.0","0.0",,"71","56",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-14","0.59","0.0","0.0",,"69","65","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-15","0.93","0.0","0.0",,"68","66","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-16","0.00","0.0","0.0",,"79","64",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-17","0.00","0.0","0.0",,"81","64",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-18","0.00","0.0","0.0",,"78","63","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-19","0.04","0.0","0.0",,"77","67","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-20","0.00","0.0","0.0",,"72","58",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-21","0.00","0.0","0.0",,"70","52",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-22","0.00","0.0","0.0",,"70","50",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-23","0.22","0.0","0.0",,"76","65","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-24","0.00","0.0","0.0",,"82","67","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-25","0.00","0.0","0.0",,"73","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-26","0.00","0.0","0.0",,"73","58",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-27","0.00","0.0","0.0",,"73","55",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-28","0.00","0.0","0.0",,"73","58",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-29","0.05","0.0","0.0",,"68","54","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-09-30","0.00","0.0","0.0",,"67","49",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-01","0.25","0.0","0.0",,"69","57","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-02","0.00","0.0","0.0",,"71","55",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-03","0.00","0.0","0.0",,"75","52",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-04","0.68","0.0","0.0",,"74","62","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-05","0.15","0.0","0.0",,"67","53","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-06","0.02","0.0","0.0",,"58","53",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-07","0.00","0.0","0.0",,"64","52",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-08","0.00","0.0","0.0",,"66","50",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-09","0.00","0.0","0.0",,"74","53",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-10","0.00","0.0","0.0",,"76","57",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-11","0.79","0.0","0.0",,"64","59","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-12","0.16","0.0","0.0",,"70","50","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-13","0.00","0.0","0.0",,"55","41",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-14","0.00","0.0","0.0",,"60","44",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-15","0.00","0.0","0.0",,"59","42",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-16","0.00","0.0","0.0",,"60","39",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-17","1.03","0.0","0.0",,"63","55","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-18","0.00","0.0","0.0",,"75","62","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-19","0.08","0.0","0.0",,"67","55","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-20","0.30","0.0","0.0",,"66","47","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-21","0.00","0.0","0.0",,"59","45",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-22","0.00","0.0","0.0",,"61","41",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-23","0.00","0.0","0.0",,"57","45",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-24","0.00","0.0","0.0",,"53","42",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-25","0.00","0.0","0.0",,"56","43",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-26","0.00","0.0","0.0",,"52","39",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-27","0.34","0.0","0.0",,"51","34","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-28","1.07","0.0","0.0",,"65","46","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-29","0.00","0.0","0.0",,"55","45",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-30","0.00","0.0","0.0",,"61","44",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-10-31","0.00","0.0","0.0",,"63","46",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-01","0.00","0.0","0.0",,"69","55",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-02","0.18","0.0","0.0",,"57","44","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-03","0.00","0.0","0.0",,"49","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-04","0.00","0.0","0.0",,"48","34",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-05","0.00","0.0","0.0",,"49","33",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-06","0.00","0.0","0.0",,"54","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-07","0.03","0.0","0.0",,"59","45","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-08","1.83","0.0","0.0",,"60","56","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-09","0.00","0.0","0.0",,"70","56","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-10","0.00","0.0","0.0",,"62","49",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-11","0.00","0.0","0.0",,"63","43","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-12","0.24","0.0","0.0",,"63","52","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-13","0.11","0.0","0.0",,"62","55","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-14","0.11","0.0","0.0",,"59","53","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-15","0.00","0.0","0.0",,"62","54","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-16","0.32","0.0","0.0",,"65","56","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-17","0.01","0.0","0.0",,"64","49","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-18","0.00","0.0","0.0",,"52","42",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-19","0.00","0.0","0.0",,"49","43",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-20","0.00","0.0","0.0",,"45","39",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-21","0.00","0.0","0.0",,"46","33",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-22","0.03","0.0","0.0",,"46","40",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-23","1.56","0.0","0.0",,"45","42","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-24","0.12","0.0","0.0",,"59","42","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-25","0.00","0.0","0.0",,"52","36",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-26","0.00","0.0","0.0",,"56","37","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-27","0.00","0.0","0.0",,"59","41","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-28","0.00","0.0","0.0",,"58","43","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-29","0.00","0.0","0.0",,"58","48","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-11-30","0.00","0.0","0.0",,"60","53","    1","    1",,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-01","0.05","0.0","0.0",,"64","50","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-02","0.00","0.0","0.0",,"50","39",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-03","0.00","0.0","0.0",,"44","35",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-04","0.00","0.0","0.0",,"43","31",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-05","0.00","0.0","0.0",,"38","29",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-06","0.00","0.0","0.0",,"49","28",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-07","0.00","0.0","0.0",,"54","27",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-08","0.00","0.0","0.0",,"30","19",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-09","0.00","0.0","0.0",,"39","24",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-10","0.00","0.0","0.0",,"53","35",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-11","0.00","0.0","0.0",,"58","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-12","0.00","0.0","0.0",,"49","40",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-13","0.16","0.0","0.0",,"54","48","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-14","0.00","0.0","0.0",,"49","43","    1","    1",,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-15","0.00","0.0","0.0",,"51","43","    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-16","0.00","0.0","0.0",,"52","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-17","0.00","0.0","0.0",,"53","35",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-18","0.00","0.0","0.0",,"60","44",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-19","0.00","0.0","0.0",,"47","36",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2006-12-20","0.00","0.0","0.0",,"44","31",,,,,,,,,,,,,,,,,,,
